Length_m,Inertia_m4,Force_N,Max_Deflection_m
3.3034754166514375,1.5878864906227048e-05,-2136.712658802895,-0.00022107861302014863
2.5645499792034387,1.2300034121370545e-05,-3484.242500805156,-0.0002177420882849726
7.139354225650525,1.8101348571224912e-05,-8914.974252366788,-0.008167568344815452
2.2120904843329745,1.851052796016888e-05,-1877.9202344274245,-5.004651290984734e-05
6.686204650187706,1.1325813903101832e-05,-9402.005400798025,-0.011308288898317677
9.52184193139966,9.152416958525774e-06,-5194.292747070126,-0.022328541332407036
6.603793423007032,1.3885254928900435e-05,-8720.76588585888,-0.008243051868057133
5.105359409652175,1.8685450184250367e-05,-9894.640503421864,-0.003211310076469005
7.146305747538825,8.159932835084999e-06,-6201.691658851249,-0.012640818318078392
5.666023123932133,1.4344498753452245e-05,-7344.633631112594,-0.0042445007242637965
6.3649343145274795,1.4473403301387808e-05,-5625.995555821572,-0.004567907739069909
9.531718470212201,1.5996695336229215e-05,-4805.201019389043,-0.011855004707971736
5.088821102406194,6.973515276908898e-06,-9606.348349219474,-0.008273036670400831
9.689524510591314,1.5737374470231332e-05,-8892.970343886289,-0.02342765318955333
9.24280513564851,1.8635487809984616e-05,-4972.218431946172,-0.00960124714363505
3.5663290783143715,7.69524663305363e-06,-6911.493821446076,-0.0018566089889575775
2.5548904070013236,8.563149873858166e-06,-3437.438612054968,-0.0003050879516315991
2.806224011019413,1.9570926410624595e-05,-4129.375162672543,-0.00021249405808150873
2.145774605212398,7.714654290642347e-06,-2389.5607330908388,-0.00013946355510660924
2.755543686047427,1.781577640054369e-05,-3767.5645599769723,-0.00020164370842445768
7.464054187330855,1.2384167846720523e-05,-6130.620303488667,-0.009381424004706077
2.569509187681832,8.708466116047658e-06,-3943.3003984501083,-0.0003500866462753375
4.55180504235009,1.8061248519087672e-05,-7521.569431701233,-0.0017898576094829521
8.759002487755637,1.1679578825039983e-05,-7243.178510996086,-0.01899209089113589
2.186175485886607,1.2722260308945353e-05,-2899.1335607128603,-0.00010850901740325435
8.515747860711485,1.0388500540996486e-05,-5982.2243523857605,-0.016206343373848194
4.254838198187199,1.3894262771523913e-05,-2814.576935334828,-0.0007111047656099716
2.94531862097325,7.4528580887753425e-06,-2598.198636985494,-0.0004059318915021497
7.573897322913205,1.0866223049776412e-05,-2281.938961048446,-0.0041580573198872275
7.031542774239072,1.9541184835029316e-05,-1750.2828774291338,-0.0014191099494278462
9.019776108216423,8.872001490516914e-06,-6121.133015380334,-0.023073012836724714
7.880568350431086,1.4851049968119385e-05,-7130.19863510975,-0.010708383449472527
8.42784744307879,9.877850963370424e-06,-4760.211280652975,-0.013146815891196359
4.256276580570452,1.6602096885299013e-05,-6659.4481890613515,-0.0014095213195675555
3.4195163502377826,6.963104910775248e-06,-4590.332498797903,-0.0012012740187754378
8.004918013126867,1.9547315676178175e-05,-3649.7272362055783,-0.0043646635409702985
8.454677914138113,1.180684312075459e-05,-3804.3548335707683,-0.008874527738316217
9.924041136005386,8.54075695019696e-06,-6629.024016818908,-0.034572096861982614
5.300941415291412,6.1024512099501905e-06,-8498.258184711225,-0.009453474200113344
4.976144686342265,7.5463685763131115e-06,-6125.235953840132,-0.004557961291603142
8.211303685935974,1.2796609228340265e-05,-8716.652703262822,-0.01718691788531582
4.726428322024143,1.0055047646469296e-05,-1989.1266833457248,-0.0009518847364180774
9.446058604828519,1.7433250488239143e-05,-6887.1028533592835,-0.015174588746919208
8.867302014744094,1.146331285492709e-05,-8609.862274990086,-0.023865326760948862
5.431952219000147,8.73071408881445e-06,-9770.970160848243,-0.008174525790804948
8.006968542331979,1.4257174799060452e-05,-4187.598523421641,-0.006871360829112097
8.036342992677458,1.5601658253281688e-05,-4267.879142907311,-0.006470287359230782
2.824990950687461,7.505628618514249e-06,-6934.562500768375,-0.0009492705388156318
9.220423253436532,7.5142882443247655e-06,-9354.59300037114,-0.04447300167905907
6.042018979582857,5.5500714040031455e-06,-6313.339945942912,-0.01143440798880241
8.611659728861934,1.604603022598461e-05,-7199.042544429458,-0.013057936200134951
4.560396808244894,1.4957067914327078e-05,-3905.914242384916,-0.0011287323221336242
9.164185827969604,1.211946313624721e-05,-4547.986754925787,-0.013162072986336372
5.113613429873305,1.766255673453796e-05,-6718.6564462221395,-0.0023180316978790886
2.086701211842387,1.7085052294250798e-05,-8038.967011705089,-0.00019483705799834872
9.24305581135411,1.3780315465951285e-05,-1107.676304599674,-0.0028927257139473505
2.7302934142890685,1.8024069207698883e-05,-5913.985409234966,-0.0003043422109701633
4.554509100723319,8.087618150551524e-06,-3805.5318779778663,-0.0020259385714365146
9.60049573640644,6.678794290965919e-06,-8735.023291794752,-0.05274166084278246
9.604857175500449,9.046244172754845e-06,-5629.69270306542,-0.025130199816226727
6.587503104986289,5.8563028413397235e-06,-9752.16952117481,-0.021694369768249778
7.054697697358394,1.296754292001548e-05,-5450.903938805951,-0.006725938377557509
5.587564175826558,1.9049085384424425e-05,-1323.843335940679,-0.0005525058263939834
4.345686173584516,5.590153110027645e-06,-6542.139583127798,-0.004377014729385306
4.629316362959328,6.831648710150402e-06,-9649.035886825795,-0.006385807207465781
7.380147648616307,1.178298542425153e-05,-9721.397881725909,-0.015113858566141941
8.01899623550144,1.9008125262918576e-05,-6508.119160478174,-0.008046056240228775
8.332632349806788,9.742341574651258e-06,-8559.775571831253,-0.023166077848958338
8.316945142356431,1.2608522130325888e-05,-9789.831133046328,-0.020356792540993443
2.729648824389523,5.623592885755882e-06,-3194.077474448409,-0.0005264519400325651
5.955362437620652,7.225148014431333e-06,-5873.292920062984,-0.0078246753772008
2.4604700801331543,1.9799451844382705e-05,-7396.797052246109,-0.00025360138753233397
6.396231058589884,1.9476780446540684e-05,-1899.2513528516738,-0.0011629057870749771
5.532244010987016,5.074099714016144e-06,-8954.74935819527,-0.013617746434080466
9.101633462066399,1.9277176781348588e-05,-1396.7305394021278,-0.0024896256432422876
4.8073201004166295,1.4586799067232506e-05,-7174.2995436038245,-0.0024902070158658862
2.936536131420847,1.8018774417800333e-05,-2004.3669492218687,-0.00012837038844817325
3.143933456422687,1.1821097834507887e-05,-4573.514111684846,-0.0005479224208588055
8.092085053739778,1.2733940428688755e-05,-2559.6337623266127,-0.004854037834790647
6.9457445065300885,1.2332698703853804e-05,-1143.8815311058206,-0.0014164007991656449
2.808981408982322,1.5002963863191568e-05,-7404.351059631288,-0.0004984979277798176
2.6728544489199795,7.094768821344694e-06,-1349.7806313316632,-0.0001655608688030935
7.60775305167296,5.44960384809017e-06,-6494.662945878217,-0.023914853760827734
2.582104050913548,9.618949123867865e-06,-6530.3928573676985,-0.0005326472905211174
8.57488047432285,1.5570211441049702e-05,-6936.516061709449,-0.01280082426981322
7.64993781725197,8.027801781844227e-06,-5127.331533871733,-0.013030926602291982
2.650790245135198,1.5101486499873762e-05,-8612.694611393616,-0.00048411915328233694
2.6787017126815353,1.954868069160906e-05,-5016.596631777899,-0.00022478722175998876
9.893116628009404,6.408510736841276e-06,-5124.656688309964,-0.0352869296155553
4.994166366048963,1.5089031773376896e-05,-3142.88368655617,-0.001182395522643073
4.965137176535127,1.1656253289568567e-05,-2497.15034256173,-0.0011950505975271274
8.50239653806002,1.8022133815662582e-05,-6036.027847188184,-0.009381578496542467
9.577988619070869,7.65724684171079e-06,-7279.000755836556,-0.038065267963465564
9.888008510582967,1.538938928339247e-05,-7665.98592414615,-0.021947241925385358
8.027025482071533,1.7571729344721656e-05,-8248.385469656152,-0.011064331839165411
5.010076684247326,1.9169213292110352e-05,-9481.171760208776,-0.002834638416300421
2.66800573358935,1.5248720424344689e-05,-6917.96819048758,-0.00039265601866900164
8.217175327419493,1.2457621460126411e-05,-7567.770770822951,-0.015360569700600306
6.46723399788644,1.426770860301821e-05,-1302.243527202334,-0.0011251243544991574
5.39377607397581,1.8033574767180775e-05,-4980.620563749605,-0.0019750913833975594
9.250835080757888,1.3559146199582446e-05,-6874.506648725432,-0.018291900616025748
2.8895798584492107,5.455805895452553e-06,-4775.791591056736,-0.000962492567214189
5.941000834326873,1.896423043260467e-05,-8747.229687888741,-0.0044077907705962
2.0908291581393526,1.534290126547342e-05,-6003.606257180174,-0.00016299233434173492
5.74928513595301,1.51477007866587e-05,-4363.891107210426,-0.002495028757019405
2.450426205454699,8.235127285965759e-06,-5599.919513867938,-0.0004559772531077429
2.9505433301445754,1.488328205348986e-05,-6383.990794111081,-0.0005021186526175884
2.940209974216839,1.0907966084812377e-05,-1055.3644999027165,-0.00011207288876319534
7.1936824169285085,1.4768494655622383e-05,-2077.167140659657,-0.0023861394477103777
7.968359034123386,6.5988954546198615e-06,-4389.3463765650395,-0.015337059847474467
6.666950120777277,1.4867679569045542e-05,-4875.603749359455,-0.004428673382224748
9.697380387796336,1.999120588656e-05,-4414.055681578743,-0.009176328117776026
4.9989646361896325,5.723180582908341e-06,-8188.191029598101,-0.008145120889958446
4.285696690254886,1.9657612763319762e-05,-6443.760310621133,-0.0011759252645739964
8.948793025515682,1.110361941084306e-05,-9644.864203981906,-0.02836819899528014
3.788766708155621,1.806130175505889e-05,-5720.08566261856,-0.0007849715237845129
9.70578031552489,1.6735782260874104e-05,-5112.778744381031,-0.012729436464794899
2.0972357975185307,1.350524391480002e-05,-7950.252375071113,-0.00024747258419000544
9.759030613661112,1.60767381387699e-05,-1323.740375510377,-0.0034876407469488866
2.345279295604609,1.817773341952022e-05,-1814.9085015648216,-5.869559885190966e-05
9.129144909584568,1.1062104824765496e-05,-3500.710880896847,-0.01097275296099044
6.221608872690399,9.905497423448583e-06,-5199.520341111736,-0.005761053819722454
9.943718368954404,1.5013900783453772e-05,-2170.2775631708355,-0.006477016595729783
2.590372517883191,1.711768912911888e-05,-8824.128905588834,-0.0004083383830408153
6.430834275210566,1.6434277021649237e-05,-2885.411851526035,-0.0021279723750017056
9.754420284952792,1.696720473287952e-05,-8876.612674298365,-0.02212830689592765
6.1847827533611905,1.1533749722193996e-05,-2852.104037055351,-0.0026660912658927048
7.0351891050821,1.7267513242625326e-05,-7518.091885737787,-0.0069089489395781556
7.565989511876937,6.803135830559127e-06,-2106.1847708362993,-0.006110705519664252
5.636328518142186,1.3167336469412744e-05,-1503.6211555714199,-0.0009318289814640032
7.0204646406725075,5.086379907471824e-06,-8660.836275353959,-0.026850688547613306
6.674514495384802,9.868787448504055e-06,-5835.919554411458,-0.008013299360631942
9.209264083927913,1.0496923023070969e-05,-1171.1135965358335,-0.003971171251477716
2.363571042731663,1.0942590374138832e-05,-5649.333076241681,-0.00031066322389768796
4.247705516737843,1.5432008100347935e-05,-2228.0722973690936,-0.0005042859427944529
9.60329187261247,1.0828371519055187e-05,-4701.416300818121,-0.01752398088954663
9.12211027112733,1.1730404339337961e-05,-6622.030828723584,-0.019528594780308307
5.6452540222857035,8.563161963114913e-06,-7427.948000267168,-0.00711200392054524
6.961060782412294,1.0598776874440103e-05,-8170.992180225215,-0.011850922213403697
4.219049463849061,8.409044408947274e-06,-3143.816277600725,-0.0012795615686885212
3.5049692777900905,6.0979388565266555e-06,-6521.13543859275,-0.0020984548328532656
5.709587239519857,1.405172890072067e-05,-5398.52084019324,-0.003258862100537666
4.8268178242084225,1.5023191978325247e-05,-5569.070679989362,-0.0018998095237740418
6.669248894806977,1.4292355190144218e-05,-4804.488736901819,-0.004544446340343431
2.6218770957198787,1.1952410657008587e-05,-2209.80568937903,-0.00015185964998961105
9.795158461329333,1.0696786702688447e-05,-1173.3459077491352,-0.004698010141789356
9.889685955836823,1.795000474357738e-05,-6331.742122835647,-0.01554937645679817
7.585293712157961,1.2786226777043273e-05,-2552.3297010432725,-0.003970255000804715
6.288770930752963,1.2187728164445967e-05,-3119.249848107541,-0.002900891965264728
4.476220930290622,5.3846309870965354e-06,-4838.23943689984,-0.003672592780396679
8.51036015765559,1.0118717414392347e-05,-1395.5757074926023,-0.003874169138986923
7.477849380431034,1.0702934281787856e-05,-8195.729360244375,-0.014592231606806156
3.3009355147591304,1.0982341713453509e-05,-9016.622107213407,-0.001345757661781885
9.28741747595074,1.3702585538409987e-05,-2314.342297401201,-0.006166188524143703
8.580297943385352,1.3004038200903178e-05,-6047.651650296266,-0.013388208310097193
9.598399306335391,1.4118576391901672e-05,-2377.280312136456,-0.006785670224195056
7.80575606710688,1.6473248923131927e-05,-1962.1881532412654,-0.0025817437748046953
6.907321567486319,1.7194786080741405e-05,-9437.881657428357,-0.008243537144499904
5.345944290324951,1.577184614339742e-05,-2048.8171331254534,-0.0009044837648199797
9.461827866832106,1.9332855439324022e-05,-5965.128501675201,-0.011911206484193282
8.928511116003268,5.273488740145425e-06,-5406.10759896191,-0.033252983554236164
2.3617493608495153,7.936669785253193e-06,-4360.667400161108,-0.0003298548663433015
2.210935795978016,5.113443124672132e-06,-1662.556539429219,-0.00016013940535450314
5.011706935024397,1.4712120712319048e-05,-9827.955150132124,-0.003832231287725687
8.484426646254663,1.8470458234249805e-05,-5708.408785139646,-0.008602243224815261
9.898209034519557,8.65223444864449e-06,-3810.501618124954,-0.0194639311325733
3.2033351288282255,1.89055181719446e-05,-3495.6373807159434,-0.0002769821251418856
6.753045722817081,5.904010854343413e-06,-3767.208116166028,-0.00895526332893933
5.047126853048172,1.9016540402082718e-05,-8790.083835326903,-0.0027083263302825357
9.759315182516826,1.0274340308594516e-05,-7305.439704654869,-0.030120159727463017
8.73695138508567,6.521312426738248e-06,-6771.560271246879,-0.03156024188196005
8.706629637689103,1.2288076387794886e-05,-2760.0651308844554,-0.006756043931099468
5.749545278359762,8.85164851580762e-06,-7491.161148269022,-0.007330478069067056
5.318556018701321,9.273093529428843e-06,-8103.655325195172,-0.005991621336225273
4.18725657544565,9.6093494738943e-06,-1382.9678286571343,-0.0004815192272113454
2.451003973207417,1.7045388467489954e-05,-9920.23043397878,-0.0003905293936792712
8.917779010040427,1.3087419150128819e-05,-1019.6122988621955,-0.002518013161915218
8.503208073040621,9.669615487340055e-06,-3908.608310283439,-0.011325781785728127
9.997741386289045,1.4155006749663778e-05,-2543.776304957946,-0.008184296542768015
9.973094696591243,1.5742260113347907e-05,-7348.425432884262,-0.021102011732328115
6.44345364482102,9.089360011003007e-06,-9871.162500996461,-0.013240303670579824
8.151899321444084,1.1203236522880274e-05,-3359.1743329462297,-0.007402395493012781
9.558125839059425,6.828291400054214e-06,-2492.698626993918,-0.014527229055864885
8.79717912541929,7.717240243020206e-06,-3335.7148124183277,-0.013411088317338143
3.9787848139455813,1.5216767809474743e-05,-8714.347414292453,-0.0016438819824201487
5.604353082480748,7.721575215434405e-06,-3219.148699687278,-0.003344401597906276
3.03327532121196,1.2877450755005904e-05,-3079.6949610312313,-0.0003041726238416177
9.632408218069779,1.5635693925836492e-05,-4073.1353589695063,-0.01061018961968727
6.84939707560704,6.6031538464211586e-06,-3104.9566048397237,-0.006886015170730414
3.8291424440277018,1.3509683294433556e-05,-2386.7070429004107,-0.0004520280009946485
7.373605475246854,8.848441755520457e-06,-4477.562971862874,-0.009245308792433021
6.945025923663167,1.94439031285637e-05,-9202.557574272889,-0.007225260874859009
4.865301744262724,1.2253184700798871e-05,-5611.349712995102,-0.0024035575259718075
2.908460737597032,1.7089888246627372e-05,-9301.155987955555,-0.0006102308308364021
7.372585564742397,1.325339813234393e-05,-6332.112720708123,-0.008725446942745305
6.162461607230346,5.651187992822288e-06,-6336.041597869351,-0.011957703185528603
8.178547133885115,1.4497270633910336e-05,-9405.911402737825,-0.01617521061889704
6.161308008895947,1.9271050133099856e-05,-6860.615194274686,-0.003794750825895923
8.817452002548322,1.402417730219497e-05,-9001.017110878167,-0.020051659940014063
6.415254710195884,1.7287832891401856e-05,-2725.883109917,-0.001897209146489794
6.48750377228309,1.8263096950226118e-05,-1470.8077663197637,-0.0010021233563732648
9.013228821266761,8.421196579233988e-06,-9349.151722678553,-0.03704643458068508
5.227862929699176,8.1806725986234e-06,-1403.9631343746878,-0.0011174962980491656
3.072121827605126,1.4164714832764879e-05,-5296.810605969294,-0.0004941157931421963
2.230261410506712,1.1165427047100572e-05,-7303.908898415135,-0.0003307151905757396
8.041098045388953,1.7597919543000806e-05,-9308.241322514528,-0.012533120153497846
6.962476410827717,1.850034685097017e-05,-5494.38158736624,-0.004568114510128561
7.6326381447937885,1.0301320689540773e-05,-2849.360099583262,-0.005605124657459543
3.703713292071286,8.553058384617232e-06,-3636.2217045997168,-0.0009843460955885096
3.090971804694158,1.670788272865793e-05,-9547.965896824237,-0.0007690974929927823
2.1163573253430554,9.122090533222043e-06,-9343.883481688868,-0.0004424934511481459
4.804700470452776,1.7339214777705177e-05,-6374.140456306266,-0.0018582236485395669
6.719341494837065,1.1356073804731445e-05,-7342.385553568511,-0.008939144234299447
5.1379523607978586,1.5013248489372057e-05,-7908.5410924955695,-0.0032561075892089063
5.4997993761898325,6.4330297075200235e-06,-7470.959509821578,-0.008804570844805737
9.233269555949988,1.4357889870148598e-05,-2768.6553103280385,-0.006917539389898593
4.786043736186403,1.1776515181058438e-05,-1636.9475173133142,-0.0006944720515966163
6.111915913278486,1.3799126947632112e-05,-6354.075749251902,-0.004791149407757769
8.269224101929144,7.5202131161729524e-06,-1845.0009808075265,-0.006322190280203126
5.172342258570161,1.6053106174162734e-05,-7106.538688769062,-0.0027916928573143
6.976693601822988,1.794195616314843e-05,-5712.067122905875,-0.004926962834150086
8.89890966997396,8.251097001361636e-06,-7965.739019656003,-0.031004990336918208
9.596164989261137,6.4357183328024266e-06,-4235.715620417404,-0.02650511600402789
3.1765878474323035,5.354578790695046e-06,-1189.1699634267206,-0.00032442032292714186
9.412701001291955,1.4629572506648993e-05,-4568.562135609593,-0.01186854592542788
5.9369303446363055,1.4106410541331714e-05,-6779.67324297806,-0.004583370116834771
4.065955106391667,1.320046119071105e-05,-4169.642986085245,-0.0009676188683680143
5.6730860499060904,8.479206441739632e-06,-8893.713893811511,-0.008727560793248032
9.840260602283816,1.0863589938582722e-05,-2002.0682776114127,-0.008002619073447462
5.940944751942957,1.3917145027792597e-05,-5472.244442981472,-0.0037574109894596315
4.630012882300066,1.2451502882887543e-05,-5955.852321643221,-0.0021635930098252466
7.067206834533806,1.9816782803223313e-05,-4727.216903918327,-0.0038372722287516575
3.9211649502255446,7.046596288350998e-06,-4376.945234895378,-0.0017066477096421158
2.6069066248693114,1.5427168310713907e-05,-9354.017743961384,-0.0004895479352493633
3.031037775285194,1.1064781521564384e-05,-3856.445008989378,-0.00044230838345771077
3.0243667116621795,1.1422994223884222e-05,-7822.614877160234,-0.0008633405994213711
3.215221548098355,1.5763966484872644e-05,-3574.4263074406917,-0.00034346333348391915
3.110617381195281,1.5386542269865548e-05,-2597.186850542229,-0.00023153079797170813
7.126997958425717,1.9868839905532826e-05,-2764.373432027317,-0.002295360625188978
3.4550406751931586,6.92591434181188e-06,-5027.491293328998,-0.0013643962879569423
4.765338266590906,6.561644740762496e-06,-5318.470969203239,-0.003997257326851566
9.174307279248094,1.586508225693112e-05,-8714.116347945295,-0.019328924804742114
5.791693122102979,1.3675803755096137e-05,-3021.88464637178,-0.001956358642641466
7.340461908168217,9.11240999839709e-06,-7557.315575979571,-0.014948970956265515
3.3785589696130387,6.191290534834799e-06,-5529.741194638481,-0.0015697299924264726
3.538312150469366,6.284873743946458e-06,-7441.53316365235,-0.002390347929023495
2.326948930131831,1.8412863119961776e-05,-8795.544733002762,-0.00027428925632212687
3.3514805045773164,7.878009870781145e-06,-4333.980727974371,-0.00094381607923237
4.228722712255669,9.850573431732811e-06,-9511.011686593865,-0.0033273589300845227
3.4160838742139745,8.39984603340482e-06,-3262.1928928642,-0.0007055547364836213
2.709620270056445,1.032494458747906e-05,-7141.718842649951,-0.0006271149310439751
2.9650869688048065,6.041357641191401e-06,-9998.787762959631,-0.00196621921790803
5.686230144261806,1.2785896863624057e-05,-5399.837746864931,-0.0035385850457524868
3.65066974724634,6.0141884538832244e-06,-9578.332823251572,-0.0035313222924973037
4.914158888384604,1.7005347617335427e-05,-7514.473979611905,-0.0023898325838830232
6.027338166838855,8.505681228656497e-06,-3637.2116128985544,-0.004267199685229113
7.523158629034922,1.3100178719067662e-05,-9435.793405403207,-0.013976830065129802
2.3144971187287915,1.8201186313421875e-05,-2445.9535687959788,-7.593207553657689e-05
8.395283191272341,1.4763160535707914e-05,-9965.620696072752,-0.0182027869750164
7.023203115927262,1.2994366798270032e-05,-7778.58517718288,-0.009450569939050094
2.6540722555909753,9.865006296730635e-06,-3331.863494631357,-0.00028776295466477
8.988628992854217,9.99502869587297e-06,-7153.568652436239,-0.023687863624429543
9.366979204254505,1.5042304327972852e-05,-9082.968507405878,-0.022616163232302967
2.48862367883891,1.9912090418317515e-05,-6757.894730796149,-0.0002383850842768559
4.21502118517763,1.4927587847740681e-05,-7566.46042253927,-0.0017298531581350287
8.44961023834449,1.3366751260550375e-05,-2415.5928805550056,-0.004968379120222657
7.986077523069267,1.5959757653588693e-05,-7179.868741733711,-0.010442334522692257
3.4761681548510186,1.1978084184255774e-05,-2899.607754015935,-0.00046340535251781454
3.6747945866936824,5.902135139011779e-06,-1973.1506967033874,-0.0007560615184532407
4.963776822331056,1.343445223816865e-05,-6095.643223811234,-0.0025289668762401305
5.876183881528171,1.9364379267580706e-05,-1810.5117053104723,-0.0008645511919925837
6.946038172242368,7.629544135364895e-06,-6604.137514331264,-0.013220133458115365
4.951309116558179,1.5350073362309988e-05,-1323.2942515890263,-0.0004768841816347652
5.700277729065183,8.014005329885848e-06,-9196.394279269844,-0.009686409554952154
7.979767505070052,1.303741526709622e-05,-3816.826601470815,-0.0067793564663276235
2.293465623124783,6.450146744700795e-06,-5555.673635887642,-0.0004735334462404809
4.019495554752166,1.1755564043872778e-05,-6511.1607508991765,-0.0016392169197668367
7.7067966870764195,1.6342449933428694e-05,-4305.593091262592,-0.005495969966425704
9.161654701497595,1.0213572863584733e-05,-3665.2861752910194,-0.012576470596870077
6.093419536925329,1.4973675867308274e-05,-9960.730573147219,-0.006858874108379266
6.256907882122525,1.693174941184594e-05,-8497.42220127521,-0.005602365930696768
2.8573760907182084,1.8907667292191793e-05,-3582.5855442911316,-0.0002014501806239204
5.579298934587637,8.519631227831804e-06,-4002.5312777961417,-0.0037184303882086584
6.260938131640185,1.0989738737139623e-05,-1305.5724538419054,-0.0013287359078290738
3.9397640290778373,7.286240199956262e-06,-3150.6598877429533,-0.0012050789377441552
4.153945847595048,1.988725253237563e-05,-1443.045630417957,-0.0002370252382094581
5.018273304836981,1.8905014518864432e-05,-3677.1354861867376,-0.0011202175479097176
2.160569582221811,1.3099356954208394e-05,-7317.530122245012,-0.00025675927403984
4.576633324665426,1.7630499415646322e-05,-9051.715699742292,-0.0022429080537510675
3.691584055972357,1.2814369659080635e-05,-2963.5852298955797,-0.0005302312045181404
4.619978817423317,1.4353785320041398e-05,-4202.657006716757,-0.001315783021195325
2.9580970545540097,6.33686648174025e-06,-9566.325888460335,-0.0017807981519308187
9.12421824591916,1.6329056307452122e-05,-6759.545806891195,-0.014330133870063539
6.748739628432389,6.915702254528523e-06,-1388.801660641424,-0.0028130586277421896
7.432818553155917,1.739101445378793e-05,-5496.389688608189,-0.005914526988139471
8.313369908858707,1.673042131505579e-05,-6105.437775822658,-0.009555382390081905
5.987537591432458,1.563117046614465e-05,-5880.7035535663545,-0.003680352113684533
2.6953623046993895,5.542405707871432e-06,-8120.055483953526,-0.0013074315441676133
6.296852334548382,9.54692533917993e-06,-6681.635462216844,-0.007963364642030357
6.694728944167033,8.946688548662645e-06,-6671.680696115411,-0.010197148697421528
7.96351579347464,1.0402046112072788e-05,-9528.804818312748,-0.02108341794354465
5.453276369837435,6.3146412014575786e-06,-3091.891343338735,-0.0036187192698490826
3.02064242236451,1.9054367345465943e-05,-6251.460112865089,-0.00041208965041547737
4.270207246389796,1.3307033610685646e-05,-2600.3810186521905,-0.0006934408426027667
4.904658371189081,9.582864659870354e-06,-2346.867989920942,-0.0013168200136032349
7.16733793065281,1.0954722756114252e-05,-8092.053507712078,-0.012394751480473849
6.566226437351295,1.1708038107572536e-05,-4083.8186604688426,-0.004500250743781164
4.84877380718277,1.4008915000409261e-05,-5749.463762533164,-0.0021321877314631208
9.892121990343838,1.2735191415447467e-05,-2078.589358706634,-0.007200098492823688
6.846198554855097,1.8790879598216263e-05,-8058.333887411913,-0.0062712403221355
3.897814333887956,1.2454452243587454e-05,-3899.681197209602,-0.0008450350876919234
2.81425978096323,1.9882370222349692e-05,-4530.230899725497,-0.0002314470013454846
3.222873113474656,1.777137436617644e-05,-7342.286701853505,-0.0006302992200153361
3.967661827076065,8.127657715360038e-06,-8770.591867139447,-0.0030716679623472042
3.2854509860764454,1.8958928219658746e-05,-4135.242155704511,-0.0003525161076854571
3.492536192410446,6.745495968282142e-06,-3352.622876809024,-0.0009649401723785962
4.280761349550777,1.7261745627367876e-05,-7159.353906129851,-0.001482719480545554
3.3869887623580386,1.0709349402148702e-05,-4196.506563799176,-0.0006938616908988728
9.174123397011401,1.8169614806676043e-05,-6443.821831496471,-0.01247953374675849
2.6418699652931377,1.8020850351611757e-05,-3581.1380504564404,-0.00016698863694100048
6.196091116562037,1.708888100176432e-05,-8207.062525953523,-0.005206361596649833
5.283174615917292,1.6850456544605922e-05,-1988.0649762744306,-0.0007928857660501417
9.859028935268851,9.570187086470612e-06,-7413.313631809782,-0.03382993740217941
2.8963112173444188,6.213789245768783e-06,-6689.926110194624,-0.0011920852245000649
5.182844792365933,1.1044702681477422e-05,-9477.172431276853,-0.0054442265329598255
9.75576346620295,7.6028677247976305e-06,-8996.390089108512,-0.050070445356709056
8.924057007151841,1.5424266333536927e-05,-5357.242875589047,-0.011249433489222435
8.536576567594238,1.0191495898066784e-05,-7591.665909448257,-0.02111821456022829
4.063222616359519,1.9634153012898727e-05,-2480.6779683202503,-0.0003862574723305779
3.3671006991205266,1.4614581160179984e-05,-9867.759502105415,-0.001174646859694889
7.349145759395448,1.7337208454515415e-05,-6588.153561952575,-0.00687388005983284
9.435007913020687,6.987870091127727e-06,-6963.890079078166,-0.038145271941291685
6.454103144111438,1.7930217234089342e-05,-9826.05132174159,-0.00671441230684413
6.572901515759199,1.884135785770092e-05,-8880.684408995408,-0.006099755655142269
4.239832749282273,1.230592878228404e-05,-6277.215925732283,-0.0017717631720317447
8.155943465535495,1.4093794066264662e-05,-5564.21873997298,-0.009761256333730902
3.496349988460187,1.6472147013544934e-05,-6361.392274706178,-0.0007522349200036775
4.589433891233949,7.622579408906188e-06,-5221.560894291156,-0.003017745210768614
5.403491508931334,1.2538491146951638e-05,-4643.814925848867,-0.0026629307324237193
6.06088302947564,1.0979945416584698e-05,-9910.685609849479,-0.009158367156103332
3.939277859320642,7.195609882433738e-06,-5823.143564918465,-0.002254480885384721
2.9186945979136283,1.0513016334372972e-05,-1328.5068320117043,-0.00014318886287632653
6.884960339533061,6.022584640782404e-06,-5328.709478834062,-0.013159830144975456
4.309044425922046,5.387178604242305e-06,-3902.1195928694215,-0.0026411249061094703
6.649905771380898,7.027494337322342e-06,-7193.225278748051,-0.013717546975528804
3.2349017221936185,1.944672667383761e-05,-3034.0775966251376,-0.00024069677492569982
5.84912081483854,1.3242943038425256e-05,-3043.7066631149646,-0.0020960270545581023
6.260715460412687,1.9487332417298303e-05,-5308.33557111275,-0.0030463843731444594
2.4145882945794153,1.148746817495198e-05,-1215.8755904870777,-6.7904868995159e-05
4.692834225551365,9.677241996278894e-06,-8870.04806713612,-0.004317047579858801
3.075317415511794,1.2592127942603663e-05,-9847.471015993771,-0.0010365786290063453
2.506999763782142,1.1592675329493653e-05,-3068.5760941861363,-0.00019007409344790134
9.919681859119562,6.584970263926159e-06,-2735.600163716057,-0.018479867741846675
4.578830759797784,1.4612394720353095e-05,-8918.134937914814,-0.002670073665553594
